,id,name,wgslng,wgslat,adname,cost,rating,type,bdlat,bdlng,WMlat,WMlng
124,B00155LKO2,锦江之星旅馆(上海世博园区浦三路店),121.50861599999999,31.196544,浦东新区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.20011559973401,121.51956279514746,13526277.26011525,3658300.515948687
125,B0FFLEP79Z,海友酒店(客房部),121.514225,31.187321,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.19095894414515,121.52512448957503,13526901.65113911,3657100.3113338365
126,B00155KUUT,如家快捷酒店(上海浦东南路世博店),121.51066000000002,31.206887,浦东新区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.210453639059267,121.5215997576606,13526504.797154434,3659646.607232498
127,B0FFG8ASE8,如家精选酒店(上海陆家嘴世博园店),121.506901,31.199921000000003,浦东新区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.20348689975458,121.51785893999163,13526086.347188542,3658739.9999382924
128,B00155MPW2,布丁酒店(上海世博南浦大桥店),121.508656,31.205038000000002,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.208602944918127,121.51960610282009,13526281.712894883,3659405.9580467516
129,B0FFJX8I4X,如家快捷酒店,121.506799,31.200215999999998,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.203781785770087,121.51775756881645,13526074.99260048,3658778.392088981
130,B00157BKQM,汉庭酒店(上海世博塘桥地铁站店),121.51088600000001,31.210282,浦东新区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.21387124541388,121.52181951881451,13526529.955359353,3660088.4821030423
131,B00155H8HX,锦江之星酒店(上海陆家嘴店),121.51186899999999,31.219371999999996,浦东新区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.223069033841202,121.52277176445405,13526639.3824188,3661271.6655327207
132,B0FFHDWP1A,全季酒店(上海陆家嘴浦东南路店),121.512859,31.225278999999997,浦东新区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.229073753112193,121.52373292876125,13526749.588714687,3662040.600504249
133,B00156F54O,布丁酒店(上海陆家嘴店),121.51586499999999,31.227484000000004,浦东新区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.231310638368427,121.52671652049989,13527084.21510401,3662327.6454293258
134,B0FFIGEU5T,舍下短租公寓乳山路店,121.520077,31.236949,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.24094615018365,121.53086709107241,13527553.092799231,3663559.8667386784
135,B00157GV6R,富驿时尚酒店(北外滩店),121.505958,31.255173,虹口区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.259471161040587,121.51674401951084,13525981.372908723,3665932.7449984346
136,B00155MUL7,99旅馆连锁(上海北外滩店),121.50594699999999,31.259903,虹口区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.26422423006136,121.51672806214381,13525980.148394322,3666548.695313184
137,B0FFFFZYZF,海友酒店(上海北外滩店),121.510282,31.264176000000003,杨浦区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.268485237569372,121.52104438515344,13526462.718386913,3667105.160688362
138,B00155KFIU,如家快捷酒店(上海北外滩大连路地铁站店),121.50691299999998,31.258748999999998,虹口区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.263063519853738,121.51769046456175,13526087.683022428,3666398.4162164163
139,B00155GCL3,吉泰酒店(本溪店),121.509199,31.276833,杨浦区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.281049126371528,121.51999333006678,13526342.159378383,3668753.607714943
140,B0FFGCW62O,如家精选酒店(上海新华医院江浦路地铁站店),121.514968,31.276942,杨浦区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.281138986213662,121.52573835507305,13526984.36152077,3668767.8048298787
141,B00155H8BB,汉庭酒店(上海徐家汇店),121.420222,31.189804,徐汇区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.193629652049268,121.43139490274554,13516437.285046069,3657423.416824582
142,B0FFJK09SD,汉庭酒店(上海徐家汇虹桥路店),121.42001299999998,31.195978000000004,徐汇区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.199753744371897,121.43120014608395,13516414.019272491,3658226.858040767
143,B0FFG7L3YQ,如家快捷酒店(徐家汇中山西路店),121.416053,31.191395,徐汇区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.19520681488914,121.4272313310767,13515973.194088954,3657630.453433399
144,B00156EFCB,格林豪泰酒店(徐家汇宜山路地铁站店),121.42203799999999,31.190648,徐汇区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.19446368805773,121.43321285352819,13516639.44124135,3657533.2459938056
145,B001575WEE,上海东航短租公寓,121.416347,31.191990000000004,徐汇区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.195796208132265,121.42752680370411,13516005.922019245,3657707.881594895
146,B0FFHO69E0,海友酒店(上海新华医院店),121.51183,31.278352,杨浦区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.2825394955617,121.52261856790776,13526635.040958662,3668951.457061576
147,B00156GX4E,99旅馆连锁(上海国权路店),121.511123,31.289340999999997,杨浦区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.293346929573623,121.52196395717309,13526556.338078668,3670382.8663189714
148,B0FFKHBNSU,海友酒店(黄兴路店),121.514168,31.295011,杨浦区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.2989020514614,121.52502442158674,13526895.305928135,3671121.4965450414
149,B0FFKQBD88,格林豪泰智选酒店(上海复旦大学五角场地铁站店),121.506437,31.30027,杨浦区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.30409124962742,121.51735185913738,13526034.694944814,3671806.6255700504
150,B00155GO8M,星墅99旅店(政通路店),121.51347,31.306131,杨浦区,[],2.3,住宿服务;宾馆酒店;经济型连锁酒店,31.30983976417227,121.52437888342618,13526817.604923561,3672570.2266633734
151,B0FFFLIUDR,格林豪泰酒店(上海市体育学院),121.515702,31.316399,杨浦区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.320001416889546,121.5266293130812,13527066.070027012,3673908.108808142
152,B0FFFEMXG0,格林豪泰酒店(上海世博园区华鹏路地铁站店),121.522683,31.183121999999997,浦东新区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.18679501870308,121.53353373075564,13527843.19139224,3656553.927093228
153,B0FFL2WJ9L,格林豪泰酒店(上海北艾路店),121.5228,31.183220000000002,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.186891174944968,121.53365072516952,13527856.215772662,3656566.6788188173
154,B0FFJ0RR77,如家酒店(上海世博园区杨高南路地铁站店),121.51956499999999,31.191066999999997,浦东新区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.194646300435142,121.53045519671127,13527496.097219944,3657587.7705541914
155,B00156E30X,驿亭四季酒店(东方路店),121.52285,31.213514,浦东新区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.21709889204298,121.53372907831273,13527861.781747203,3660509.15651299
156,B0FFFVL9H1,汉庭酒店(上海陆家嘴东方路店),121.524735,31.223696,浦东新区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.227426544058115,121.53557088503236,13528071.618987348,3661834.531111717
157,B0FFGZMDU7,海友酒店(上海徐汇交大店),121.421755,31.201037,长宁区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.204797305395285,121.43294645596832,13516607.937825458,3658885.2400266994
158,B00155Q3RL,宜必思酒店(徐家汇店),121.42383600000001,31.199361,徐汇区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.20312178393913,121.43502596640695,13516839.593685798,3658667.120252744
159,B0FFF00GL3,如家快捷酒店(上海福山路世纪大道地铁站店),121.524993,31.231885,浦东新区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.23576990186029,121.53578983837946,13528100.339415971,3662900.58369246
160,B0FFG6JNZE,全季酒店(上海陆家嘴八佰伴店),121.517733,31.230828000000002,浦东新区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.234713508583063,121.5285612578578,13527292.159912813,3662762.9771349384
161,B00152B39C,上海齐鲁万怡大酒店,121.52136999999999,31.228127,浦东新区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.231949340196685,121.53219749847446,13527697.028900828,3662411.351854676
162,B0FFM4HM7M,汉庭优佳酒店(上海世纪大道地铁站店),121.524325,31.232852,浦东新区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.236757697700316,121.53511943903058,13528025.977996124,3663026.474862108
163,B00156NYRB,汉庭酒店(上海陆家嘴东方明珠店),121.517427,31.242256,浦东新区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.246356781503568,121.52820365129264,13527258.09614863,3664250.8239238416
164,B00155H8HO,锦江之星旅馆(上海东方明珠店),121.517008,31.238362,浦东新区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.242394866290567,121.5278032981961,13527211.453281987,3663743.8317620484
165,B0FFG0Z922,全季酒店(上海东方明珠店),121.51641399999998,31.241342,浦东新区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.245430223928604,121.52719847071393,13527145.329504456,3664131.8208047524
166,B00155LKWP,汉庭酒店(上海北外滩江浦公园地铁站店),121.520632,31.262333,杨浦区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.266612315010896,121.53135205198524,13527614.875116624,3666865.1469065426
167,B00155HZC5,格林豪泰酒店(上海长阳路江浦公园地铁站店),121.51833500000001,31.266479999999998,杨浦区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.27075812961707,121.52906655243565,13527359.174246272,3667405.2170660836
168,B0FFG78SVP,吉泰酒店(周家嘴路江浦路店),121.51621499999999,31.273015,杨浦区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.277253505486282,121.52696793419803,13527123.17692579,3668256.3282974395
169,B001570CSD,吉泰酒店(长阳路店),121.522299,31.268791999999998,杨浦区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.273046965772572,121.53301926016219,13527800.444707775,3667706.3226710884
170,B0FFJXQVLX,友海酒店(上海宁国路地铁站店),121.52407600000001,31.268453000000004,杨浦区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.2727050258005,121.53478942150718,13527998.259442914,3667662.172209445
171,B0FFGQITSE,海友良品酒店(长阳路店),121.524323,31.268553000000004,杨浦区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.272803754144437,121.53503574155333,13528025.75535714,3667675.195927946
172,B0FFFTJW36,星程酒店(上海北外滩宁国路地铁站店),121.52584399999999,31.269763,杨浦区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.27400173428466,121.53655385775123,13528195.072302636,3667832.7840158464
173,B0FFGW9HBD,易佰旅店(上海江浦路地铁站店),121.52035900000001,31.279375,杨浦区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.28352247140854,121.53111744350895,13527584.484895637,3669084.704335547
174,B0FFILGQTG,宜必思酒店(上海北外滩周家嘴路店),121.52568400000001,31.277779,杨浦区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.281934178674955,121.53641752472564,13528177.261184113,3668876.823589452
175,B0FFFVD19K,汉庭酒店(上海五角场店),121.516255,31.296507000000002,杨浦区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.30036438224626,121.52711029314263,13527127.629705422,3671316.3876953465
176,B0FFKPA1X9,汉庭酒店(上海五角场中心店),121.516547,31.299588,杨浦区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.30338984738332,121.52741578477487,13527160.134996733,3671717.7742025414
177,B00156ELRF,海友酒店(上海长海医院店),121.515964,31.31148,杨浦区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.315118277736193,121.52687990926538,13527095.235733598,3673267.163236345
178,B0FFFPM5KK,浦江之星旅店(上海中原店),121.520968,31.317103999999997,杨浦区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.3206874576374,121.53187602893259,13527652.278465528,3673999.9730325863
179,B0FFMG6MDV,汉庭酒店(上海五角场长海医院店),121.52108600000001,31.317140000000002,杨浦区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.32072295646504,121.53199364381636,13527665.414165445,3674004.663990165
180,B00156Z147,杨浦白领公寓,121.520977,31.325158000000002,杨浦区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.328737124649052,121.53188757767548,13527653.280340947,3675049.489169126
181,B0FFKLDSFE,海友酒店(上海中山公园延安西路店),121.41881799999999,31.211032,长宁区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.21483991867785,121.43000057991496,13516280.992480995,3660186.10019306
182,B0FFIQF1Y2,旅途中的温馨小家普通公寓分店,121.53229499999999,31.200784000000002,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.20427515699423,121.54315896445009,13528913.194337744,3658852.3135840734
183,B0FFFZHT3H,布丁酒店(新国际博览中心蓝村路地铁站店),121.528405,31.213301,浦东新区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.216868136133442,121.53926619406916,13528480.16151856,3660481.4321690206
184,B00156NWQK,如家商旅酒店(上海陆家嘴软件园区蓝村路地铁站店),121.526642,31.217198,浦东新区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.220818954415435,121.53749701013732,13528283.90525629,3660988.6804003054
185,B0FFG9C9S2,如家精选酒店(上海羽山路源深体育中心店),121.535367,31.23258,浦东新区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.236451273716547,121.5461297252037,13529255.16781346,3662991.063772052
186,B0FFH68A2E,全季酒店(上海陆家嘴浦东大道店),121.52948899999998,31.244505,浦东新区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.248608069907196,121.54021477387917,13528600.831846576,3664543.649412252
187,B0HU1RED4R,7天酒店陆家嘴东方明珠店,121.52683799999998,31.245363,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.24948639981348,121.53756883524775,13528305.723876484,3664655.365020005
188,B0FFIVBIJR,海友酒店(上海北外滩平凉路店),121.531245,31.264817999999998,杨浦区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.269065832482678,121.54193113486956,13528796.308872411,3667188.769411485
189,B00156EMAR,为波宾馆(杨浦店),121.532729,31.265860999999997,杨浦区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.27010220703939,121.54341186998654,13528961.50699675,3667324.602241383
190,B0FFGCT5N4,易佰酒店(上海北外滩长阳路地铁站店),121.52826200000001,31.2714,杨浦区,[],3.7,住宿服务;宾馆酒店;经济型连锁酒店,31.275619527867516,121.53896764788504,13528464.242831375,3668045.9869846045
191,B00155Q3SL,汉庭酒店(上海中山公园地铁站),121.419243,31.220672999999998,长宁区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.22460707587601,121.43039502404785,13516328.303264584,3661441.0171536705
192,B00155GDVF,锦江之星酒店(上海中山公园店),121.42046299999998,31.223668,长宁区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.227652649422605,121.43160215512331,13516464.113043351,3661830.8862009034
193,B0FFIBMSHE,上海宁国路地铁房普通公寓,121.53188300000001,31.2786,杨浦区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.282727777048727,121.54260039974437,13528867.330707539,3668983.7592983074
194,B0FFI5MI1U,上海温馨舒适地铁零距离公寓靖宇中路分店,121.52598200000001,31.289476,杨浦区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.293436410133353,121.53676666618288,13528210.434392367,3670400.4522366305
195,B00155MPFK,速8酒店(上海五角场店),121.53550700000001,31.303453,杨浦区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.307140902821594,121.54633021621638,13529270.752542175,3672221.31721646
196,B00155KFFX,莫泰168旅店(上海民星路店),121.533528,31.313225,杨浦区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.31679968829103,121.54438864673595,13529050.451269895,3673494.532859642
197,B00157HTXZ,易佰酒店(上海长海医院翔殷路地铁站店),121.53246200000001,31.308881,杨浦区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.312501822334344,121.54331358192947,13528931.784692708,3672928.5271189595
198,B0FFJ5OJJH,i旅行家公寓中国武术博物馆分店,121.52688899999998,31.317144,杨浦区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.32071079539879,121.53777658477208,13528311.401170513,3674005.185207786
199,B0H6GO572X,上海百年孤独千年一叹普通公寓市光路店,121.52895500000001,31.320703,杨浦区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.324254534435337,121.53983923010783,13528541.387238497,3674468.9473580513
200,B0FFHRGQG5,上海短租公寓,121.543834,31.183154,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.186775484113028,121.55462665613732,13530197.70994201,3656558.0909205396
201,B00155HCI0,如家NEO上海世纪公园店,121.537168,31.209203000000002,浦东新区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.212710309939055,121.54801380065223,13529455.654216379,3659948.0435689497
202,B0FFI6LA83,上海高尔夫球场度假屋普通公寓,121.540251,31.222787,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.22646234504591,121.55104753534908,13529798.852206495,3661716.202237129
203,B0FFG8KT1D,海友良品酒店(上海虹桥安顺路店),121.410513,31.202162,长宁区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.205927974273486,121.42170701755525,13515356.484109959,3659031.6531402897
204,B0FFFFVVVH,全季酒店(上海虹桥中山西路店),121.407206,31.204012,长宁区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.207781964203658,121.4184001702575,13514988.350553904,3659272.4251575167
205,B0FFK0NCKX,如家精选酒店(上海江苏路地铁站店),121.420346,31.228075,长宁区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.232141616907064,121.43146504280553,13516451.08866293,3662404.5824180837
206,B00155R4RQ,如家快捷酒店(上海新国际博览中心民生路杨高中路地铁站店),121.544168,31.231780999999998,浦东新区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.2356168717969,121.55491491220229,13530234.890651934,3662887.044284557
207,B0FFH9QEYK,锦江之星酒店(民生路店),121.538394,31.240325,浦东新区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.244335816859486,121.54911317103105,13529592.131912094,3663999.408403233
208,B0FFIXS0AT,上海杨洋普通公寓,121.53678300000001,31.248021,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.252156892400272,121.54747636324656,13529412.796212427,3665001.4554783534
209,B0G229VO28,上海浦江之星(上海杨浦店),121.53907099999999,31.263177000000002,杨浦区,[],3.2,住宿服务;宾馆酒店;经济型连锁酒店,31.26740862700271,121.54973590126176,13529667.49520736,3666975.0603952343
210,B0FFIRJX89,上海金桥人才驿站,121.53763799999999,31.259306,杨浦区,[],3.0,住宿服务;宾馆酒店;经济型连锁酒店,31.263535820730993,121.54830681836955,13529507.974377053,3666470.951044992
211,B0FFG6S8VQ,海友酒店(上海杨浦大桥店),121.536649,31.267965000000004,杨浦区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.272187729321804,121.54732430089635,13529397.87940066,3667598.616661186
212,B0FFFCT7Z3,莫泰酒店(上海北外滩杨浦大桥隆昌路地铁站店),121.53983600000001,31.274428000000004,杨浦区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.27859004554935,121.55051877532684,13529752.654617818,3668440.363619466
213,B0FFFVT09V,汉庭上海北外滩平凉路酒店,121.544025,31.273369,杨浦区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.27753356303985,121.55469590057557,13530218.97196475,3668302.434552439
214,B00156N3IP,锦江之星风尚(上海北外滩杨浦大桥店),121.535844,31.268558000000002,杨浦区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.272779265020024,121.54652229418448,13529308.267210571,3667675.8471142333
215,B00156GXO6,如家快捷酒店(上海杨浦大桥隆昌路地铁站店),121.542028,31.278869,杨浦区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.28296987469769,121.55272140709637,13529996.666941635,3669018.7969011134
216,B0FFLQG4RF,如家酒店(上海长海民星路店),121.539897,31.313803000000004,杨浦区,[],4.7,住宿服务;宾馆酒店;经济型连锁酒店,31.317358432193966,121.5507431338807,13529759.445106756,3673569.845904295
217,B0FFHJGBKN,智尚酒店(环球港曹杨路地铁站店),121.41642,31.2374,普陀区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.241649106323326,121.42749547830678,13516014.048342075,3663618.5842214003
218,B00156EEHC,7天优品premium.上海浦东新国际博览中心店,121.551061,31.196771999999996,浦东新区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.20023485719932,121.56188129024247,13531002.21590197,3658330.187456578
219,B0FFHFC7GT,布丁酒店(上海龙阳路地铁站新国际博览中心店),121.552902,31.205045000000002,浦东新区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.208498391712023,121.56372296958395,13531207.155084522,3659406.869094831
220,B0FFHFC7G5,汉庭酒店(上海龙阳路磁悬浮店),121.55283600000001,31.204998,浦东新区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.208451346434863,121.56365709313076,13531199.80799813,3659400.7520590266
221,B0HDAYVVDU,汉庭(上海龙阳路磁悬浮店),121.552957,31.205077000000003,浦东新区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.20853040698145,121.56377787108589,13531213.277656516,3659411.0338869095
222,B0FFJ88BK0,上海新国际博览中心龙阳路地铁零距离温馨三房普通公寓,121.548197,31.202363000000002,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.205819310742488,121.55902603759381,13530683.39688034,3659057.812466585
223,B0HU6D3VKW,如家快捷酒店,121.551396,31.226751,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.230475966211003,121.56215457860777,13531039.507931385,3662232.223402726
224,B0FFHI29EO,海友酒店(上海新国际博览中心店),121.550322,31.234541999999998,浦东新区,[],4.4,住宿服务;宾馆酒店;经济型连锁酒店,31.238419826924986,121.56104500210986,13530919.950798275,3663246.4945810465
225,B0FFFV5X46,汉庭酒店(上海张杨路店),121.55413700000001,31.243653000000002,浦东新区,[],3.9,住宿服务;宾馆酒店;经济型连锁酒店,31.24768948396431,121.56481384731897,13531344.634655653,3664432.7160368436
226,B0GUHNSDQQ,海友酒店(上海陆家嘴北洋泾地铁站店),121.548918,31.24127,浦东新区,[],3.8,住宿服务;宾馆酒店;经济型连锁酒店,31.245275562153854,121.55961240538709,13530763.658233203,3664122.4464285467
227,B0FFIVBIER,上海斯维登服务公寓(新国际博览中心店),121.550075,31.246336,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.250420778823795,121.56074765781707,13530892.45488405,3664782.0553930826
228,B0FFFEC2WF,海友酒店(上海浦东大道店),121.54624799999999,31.249670000000002,浦东新区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.253806383932023,121.55691629922256,13530466.435192784,3665216.171874557
229,B00155K8K6,莫泰168旅店(上海陆家嘴浦东大道店),121.551325,31.256475,浦东新区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.26066408989359,121.561970337344,13531031.60424754,3666102.2910339017
230,B00156EMRV,如家商旅酒店(上海陆家嘴浦东大道店),121.551255,31.25644,浦东新区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.260629000560478,121.5619004896862,13531023.811883185,3666097.7333141905
231,B0FFFHB4C9,怡莱酒店(上海浦东大道店),121.547203,31.251269,浦东新区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.25542175411373,121.55786524529381,13530572.745306492,3665424.381348588
232,B0FFHJC7N9,思家公寓,121.549319,31.255445,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店|住宿服务;旅馆招待所;旅馆招待所,31.259630960718717,121.55996897123168,13530808.29734901,3665968.16456069
233,B0FFF4XGIQ,汉庭酒店(上海德平路店),121.555001,31.25941,浦东新区,[],4.2,住宿服务;宾馆酒店;经济型连锁酒店,31.263606471562213,121.56563827845959,13531440.814695697,3666484.4943997264
234,B00157BOFN,易佰酒店(上海岚皋路地铁站店),121.41871200000001,31.251549,普陀区,[],4.6,住宿服务;宾馆酒店;经济型连锁酒店,31.25601137359033,121.42973463712711,13516269.192614974,3665460.841156486
235,B0FFF74V3L,上海红灯笼青年公寓,121.551667,31.27765,杨浦区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.28174963607378,121.56233872672215,13531069.675513392,3668860.0213519745
236,B00156F8IJ,莫泰168旅店(上海高科西路新国际博览中心店),121.563598,31.191012,浦东新区,[],4.3,住宿服务;宾馆酒店;经济型连锁酒店,31.194499427213707,121.57439053877991,13532397.828358047,3657580.6133785658
237,B0FFHWH8VE,如家联盟(上海新国际博览中心北蔡店),121.558245,31.192649,浦东新区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.196128335955084,121.56904764426692,13531801.935123831,3657793.6387318503
238,B0FFHU91GG,北蔡社区日租公寓,121.55608400000001,31.198090000000004,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.201539074518063,121.56689903626724,13531561.373704227,3658501.7109956197
239,B0FFJDLMKQ,上海zy辉公寓世纪大道分店,121.561053,31.198628999999997,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.202069084807633,121.57186280568638,13532114.520253979,3658571.856742823
240,B0G0OATYQO,如家快捷酒店,121.556279,31.210096000000004,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.213573193608454,121.56708902357558,13531583.081004933,3660064.272936527
241,B0FFK22LM3,昆明怡莱酒店,121.560883,31.220924,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.224530750507448,121.57165491702769,13532095.595940541,3661473.690178882
242,B0FFG741BI,布丁酒店(上海新村路地铁站同济医院店),121.42526399999998,31.263842999999998,普陀区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.268355814519072,121.43627304349249,13516998.55791865,3667061.793770957
243,B00156O5OF,99旅馆连锁(上海新村路地铁站店),121.421446,31.261317,普陀区,[],3.4,住宿服务;宾馆酒店;经济型连锁酒店,31.26583338348021,121.43245554205161,13516573.540102802,3666732.8352903486
244,B0G2FU19CN,上海源涞悠悠公寓(9号店),121.561852,31.232027000000002,浦东新区,[],[],住宿服务;宾馆酒店;经济型连锁酒店,31.235837483015434,121.57257247820462,13532203.464527123,3662919.0702157747
245,B0FFH5T81Q,海友酒店(上海联洋崮山路店),121.558122,31.238020000000002,浦东新区,[],4.0,住宿服务;宾馆酒店;经济型连锁酒店,31.241951312371214,121.56881813450016,13531788.242826462,3663699.304943477
246,B0FFK2LQLL,上海鹰虹酒店式公寓(栖山路分店),121.558618,31.261605,浦东新区,[],3.5,住宿服务;宾馆酒店;经济型连锁酒店,31.265800529774335,121.56925005914455,13531843.457293894,3666770.34080068
247,B0FFF00SXD,海友酒店(上海大华三路地铁站店),121.41620800000001,31.272406,宝山区,[],4.5,住宿服务;宾馆酒店;经济型连锁酒店,31.276875681486278,121.42723372318434,13515990.448610028,3668177.010314456
248,B0FFGZ0IW1,如家快捷酒店(高科西路罗山路店),121.570586,31.194871000000003,浦东新区,[],4.1,住宿服务;宾馆酒店;经济型连锁酒店,31.198318115976107,121.58138116585455,13533175.728959711,3658082.796939663
