,id,name,wgslng,wgslat,adname,cost,rating,type,bdlat,bdlng,WMlat,WMlng
3154,B00155MM6A,中国光大银行24小时自助银行(联洋支行),121.550083,31.226263,浦东新区,[],[],金融保险服务;自动提款机;中国光大银行ATM,31.22998117979753,121.56084582254483,13530893.345439974,3662168.6959154545
3155,B0FFGBVDFE,中航信托有限公司,121.546173,31.222555,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.226213891035243,121.55695873446362,13530458.086230975,3661686.0018705605
3156,B0HD2BCFNF,贤盛投资,121.546077,31.222817,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.22648060717895,121.55686179804297,13530447.399559857,3661720.107462356
3157,B00156YMAD,同华创业投资管理有限公司,121.546237,31.222719,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.226380593559178,121.5570219269825,13530465.210678384,3661707.350397871
3158,B0FFGE3XGL,招商证券,121.548796,31.226215000000003,浦东新区,[],[],金融保险服务;证券公司;证券营业厅,31.229934663318208,121.5595610919215,13530750.077255324,3662162.44732787
3159,B0HGFY4XQ1,九坤投资,121.54788,31.226654999999997,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23038463415241,121.55864458347929,13530648.108601758,3662219.726166197
3160,B0FFLC1YEY,淳厚基金管理有限公司,121.54616499999999,31.227121,浦东新区,[],5.0,金融保险服务;金融保险服务机构;金融保险机构,31.2308627576064,121.55693040126492,13530457.195675047,3662280.3899539313
3161,B0G25LVXIK,上海百统投资有限公司,121.547068,31.226321000000002,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.230045943287895,121.5578355104261,13530557.717175234,3662176.2462963546
3162,B0G0TYCSJO,博金易贷,121.54706599999999,31.226347999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.230073451802866,121.55783338977592,13530557.49453625,3662179.761130424
3163,B00155GRLL,中国工商银行24小时自助银行(联洋支行),121.55121499999998,31.226182,浦东新区,[],3.5,金融保险服务;自动提款机;中国工商银行ATM,31.22989663188483,121.56197646897833,13531019.359103553,3662158.1514257416
3164,B0FFG3GZ02,上海励石投资管理有限公司,121.54696200000001,31.226290999999996,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23001558933442,121.55772983242484,13530545.91730921,3662172.340926346
3165,B001570IFC,长城证券(上海民生路营业部),121.546377,31.226222999999997,浦东新区,[],[],金融保险服务;证券公司;证券公司,31.229947467854974,121.5571461736075,13530480.795407096,3662163.488758914
3166,B0FFHS5JH1,上海久铭投资管理有限公司,121.547023,31.226313,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.230037881413672,121.55779062528484,13530552.707798148,3662175.2048642295
3167,B0FFK0N0LE,个人信用报告自助查询网点,121.548045,31.226770000000002,浦东新区,[],1.0,金融保险服务;金融保险服务机构;金融保险机构,31.230501480985563,121.5588087745294,13530666.47631774,3662234.696815627
3168,B0FFJGII3C,上海宁泉资产管理有限公司,121.54585300000001,31.222296000000004,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.225951085058814,121.5566403985058,13530422.46399392,3661652.2868937273
3169,B0FFIXRWEP,迈维资产管理有限公司,121.546048,31.227168,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.230910878978392,121.55681339241454,13530444.171294626,3662286.508421233
3170,B0FFI04DPO,上海榕达信投资管理有限公司,121.54793799999999,31.226314000000002,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23003713520161,121.55870405731665,13530654.565132223,3662175.335043241
3171,B0FFI742BK,中国工商银行离行式自助服务区(上海分行地铁支行世纪公园站),121.54781399999999,31.217598,浦东新区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.22117519164118,121.55861601958954,13530640.761515366,3661040.7470934703
3172,B0G31SV9RB,上海吾执投资管理有限公司,121.54634399999999,31.227021999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.230761532478905,121.55710954214027,13530477.121863898,3662267.5021285135
3173,B0G2BSAIQG,开银熠泽投资管理(上海)有限公司,121.546093,31.22718,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23092301663623,121.55685825566829,13530449.18067171,3662288.070583588
3174,B0FFLENIPF,鑫鼎盛期货有限公司上海分公司,121.546144,31.227095000000002,浦东新区,[],[],金融保险服务;财务公司;财务公司,31.230836307698358,121.55690955986475,13530454.85796574,3662277.005271203
3175,B00155MS67,男卫生间(正大生活馆),121.55058999999999,31.233642,浦东新区,[],[],公共设施;公共厕所;男洗手间|金融保险服务;自动提款机;中国民生银行ATM,31.23750182748539,121.5613169102741,13530949.784421807,3663129.3238266627
3176,B0FFJHXY7O,中国银行(上海市联洋支行),121.55467900000001,31.230048999999998,浦东新区,[],3.5,金融保险服务;银行;中国银行,31.23383161190232,121.56541740976115,13531404.969819663,3662661.563258973
3177,B001559T6E,恒生银行(迎春路支行),121.555181,31.227396999999996,浦东新区,[],3.0,金融保险服务;银行;香港恒生银行,31.231127762213212,121.56593132443672,13531460.85220404,3662316.3197203376
3178,B0FFJHXY7T,交通银行(联洋支行),121.55555600000001,31.228113,浦东新区,[],3.0,金融保险服务;银行;交通银行,31.231856805278582,121.56630248147363,13531502.59701309,3662409.529313691
3179,B0FFJHXY7S,兴业银行(上海丁香支行),121.55510100000001,31.230209000000002,浦东新区,[],3.5,金融保险服务;银行;兴业银行,31.233994037267323,121.56583808980376,13531451.946644777,3662682.392741653
3180,B0FFJHXY7Y,上海浦东发展银行(联洋支行),121.554612,31.229358,浦东新区,[],4.5,金融保险服务;银行;上海浦东发展银行,31.233127311474234,121.56535380325651,13531397.51141378,3662571.606335712
3181,B00155MMKM,招商银行24小时自助银行(联洋支行),121.55409099999999,31.227946000000003,浦东新区,[],3.5,金融保险服务;自动提款机;招商银行ATM,31.23168900330659,121.56484019104005,13531339.513959074,3662387.78902416
3182,B00157HS7H,兴业证券,121.54627099999999,31.228070000000002,浦东新区,[],[],金融保险服务;证券公司;证券公司,31.231829602475628,121.55703176685526,13530468.995541072,3662403.9315109155
3183,B0FFHE3U2D,招商银行(联洋支行),121.55403500000001,31.227840000000004,浦东新区,[],4.5,金融保险服务;银行;招商银行,31.23158107260133,121.56478476486201,13531333.280067593,3662373.9898184002
3184,B0FFH56IUB,兴业证券股份有限公司,121.547527,31.227505999999998,浦东新区,[],3.5,金融保险服务;证券公司;证券营业厅,31.23125239332119,121.55828822407155,13530608.812821507,3662330.509403364
3185,B0FFJHXY7U,友利银行(上海联洋支行),121.555047,31.228593,浦东新区,[],3.5,金融保险服务;银行;银行,31.232346836769384,121.56579187007368,13531445.935392274,3662472.0165873263
3186,B0FFG77FZV,国都证券股份有限公司苗圃路证券营业部,121.548776,31.236259999999998,浦东新区,[],[],金融保险服务;证券公司;证券营业厅,31.24017379628229,121.55949328843676,13530747.85086551,3663470.1636311533
3187,B0G0CLY53F,东方财富证券,121.55246299999999,31.235912,浦东新区,[],4.5,金融保险服务;证券公司;证券公司,31.239812493292494,121.56317630272247,13531158.285828063,3663424.8566498924
3188,B0GKVU5FI1,星展银行(花木支行),121.55521,31.227976,浦东新区,[],[],金融保险服务;银行;银行,31.23171774226322,121.56595757205812,13531464.080469271,3662391.694462561
3189,B0FFHSRIUO,汇丰(联洋广场),121.55429199999999,31.227846999999997,浦东新区,[],[],金融保险服务;银行;汇丰银行,31.23158777992905,121.56504138671573,13531361.889176724,3662374.901086228
3190,B00157HZEB,上海朋诚投资咨询管理有限公司,121.54890900000001,31.234783,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.238668103417684,121.55963308469671,13530762.656357786,3663277.870494733
3191,B0HAG5VNV7,中国民生银行(世纪公园支行),121.55520200000001,31.227868,浦东新区,[],[],金融保险服务;银行;中国民生银行,31.23160769254846,121.56595009031395,13531463.189913347,3662377.634890117
3192,B0FFK47XXJ,证大财富,121.5548,31.229324,浦东新区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.233092345488664,121.56554171767932,13531418.439478047,3662567.1801075526
3193,B0GKKUZFNB,上海火线资产管理有限公司,121.550398,31.235408000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23930244680133,121.56111675309198,13530928.411079576,3663359.2399384286
3194,B0FFGBSCI6,上海世基投资顾问有限公司(灵山路),121.549163,31.234848,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23873388900297,121.55988636389085,13530790.931508446,3663286.332891798
3195,B00155LILX,汇丰银行(中国)(上海联洋支行),121.554034,31.227703,浦东新区,[],3.5,金融保险服务;银行;汇丰银行,31.23144146231806,121.5647844093042,13531333.168748101,3662356.1550187957
3196,B0HD7SPNXR,上海弥远投资管理有限公司,121.552576,31.235422999999997,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.23931389136941,121.56329146092665,13531170.864930524,3663361.19281169
3197,B0FFIBLD7L,中国建设银行24小时自助设备服务,121.551455,31.236921999999996,浦东新区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.24084352694566,121.56216501754425,13531046.075781345,3663556.351510246
3198,B00155LB9Q,汇丰银行ATM,121.55410900000001,31.227884000000003,浦东新区,[],[],金融保险服务;自动提款机;汇丰银行ATM,31.231625789369385,121.56485845835468,13531341.517709909,3662379.717788723
3199,B0FFH9GA1Q,宏信证券,121.54668000000001,31.227527000000002,浦东新区,[],3.0,金融保险服务;金融保险服务机构;金融保险机构,31.231275439762666,121.55744259257224,13530514.525212808,3662333.243197388
3200,B0FFJHXYUH,交通银行24小时自助银行(联洋支行),121.555608,31.228026,浦东新区,[],3.5,金融保险服务;自动提款机;交通银行ATM,31.231768057615582,121.56635482485343,13531508.38562661,3662398.20352932
3201,B0FFH99SA8,中国建设银行24小时自助银行(崮山路支行),121.551381,31.237009999999998,浦东新区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.24093332577408,121.56209071619584,13531037.838139025,3663567.8085547606
3202,B0FFHPY5MI,兴正期货,121.54770900000001,31.227628000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.231376363624598,121.55846934342235,13530629.072968833,3662346.391453318
3203,B0FFJHXYUU,上海浦东发展银行24小时自助银行(联洋支行),121.55458999999999,31.229290000000002,浦东新区,[],[],金融保险服务;自动提款机;上海浦东发展银行ATM,31.23305803137973,121.56533215669027,13531395.06238498,3662562.7538809874
3204,B0FFL34ZTD,东方财富证券股份有限公司上海浦东新区灵山路证券营业部,121.55235800000001,31.235889,浦东新区,[],[],金融保险服务;证券公司;证券公司,31.239789233239843,121.56307156171339,13531146.597281532,3663421.8622288513
3205,B0FFH77CZG,上海绿河投资,121.54668000000001,31.227527000000002,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.231275439762666,121.55744259257224,13530514.525212808,3662333.243197388
3206,B0FFH0ZYG5,兴证证券资产管理有限公司,121.54621000000002,31.228154999999997,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.231916350344964,121.55697047509645,13530462.205052136,3662414.996937463
3207,B0HDGHN1GB,中国民生银行24小时自助银行(世纪公园支行),121.55519699999999,31.227864,浦东新区,[],[],金融保险服务;自动提款机;中国民生银行ATM,31.231603624290265,121.56594511558926,13531462.633315891,3662377.114165519
3208,B0FFKFD7WI,中国建设银行,121.551744,31.244411,浦东新区,[],[],金融保险服务;银行;中国建设银行,31.248463657410987,121.5624212484125,13531078.247114183,3664531.410234864
3209,B00151E3E8,中国农业银行(洋泾支行),121.554676,31.24372,浦东新区,[],3.0,金融保险服务;银行;中国农业银行,31.24775668325352,121.56535186310622,13531404.63586119,3664441.439634568
3210,B0FFLFEL9A,平安银行(上海洋泾支行),121.54978700000001,31.245415,浦东新区,[],[],金融保险服务;银行;平安银行,31.24948665186947,121.56046343658731,13530860.394870702,3664662.1356955185
3211,B0FFM3FLDE,平安银行信用卡中心,121.552072,31.243574,浦东新区,[],[],金融保险服务;银行;银行,31.247612698853747,121.5627520459834,13531114.759907164,3664422.4300116515
3212,B0FFH0TXCS,海通证券(崮山路),121.554833,31.243468,浦东新区,[],3.5,金融保险服务;证券公司;证券营业厅,31.247500338280823,121.56550965757388,13531422.113021243,3664408.6285230126
3213,B0FFLMDM9R,国联证券,121.55301000000001,31.244296999999996,浦东新区,[],3.5,金融保险服务;证券公司;证券公司,31.24834567917354,121.56368587305566,13531219.17758953,3664516.5669935215
3214,B0H6B5EHGM,平安证券股份有限公司上海分公司,121.55036899999999,31.244687,浦东新区,[],[],金融保险服务;证券公司;证券营业厅,31.248746420032827,121.5610472593063,13530925.182814341,3664567.346577569
3215,B00155LJ07,中国邮政储蓄银行(泾东营业所),121.55161799999999,31.247125,浦东新区,[],3.0,金融保险服务;银行;中国邮政储蓄银行,31.2512182722247,121.56228558448434,13531064.220858343,3664884.788832862
3216,B0FFG8ES6W,爱建信托,121.553225,31.244329999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.248378837184468,121.56390044527554,13531243.111280046,3664520.8637194354
3217,B0FFJ64L4G,大同证券,121.553679,31.244467999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.24851824993974,121.56435328713447,13531293.650328869,3664538.831862251
3218,B0HB2MWT22,美尔雅期货,121.55311100000002,31.244390999999997,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.24844099238937,121.56378636877905,13531230.4208581,3664528.8061561394
3219,B0FFKP5LXO,上海晨曦股权投资基金管理有限公司,121.550444,31.244674,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.248733082437163,121.56112219336197,13530933.531776153,3664565.653921389
3220,B0FFF3AVEL,中国光大银行24小时自助银行(博山名门社区支行),121.54908999999999,31.245623,浦东新区,[],3.5,金融保险服务;自动提款机;中国光大银行ATM,31.249699064528954,121.55976678399738,13530782.805185618,3664689.2184348563
3221,B0FFJNDXDD,申万宏源证券有限公司上海浦东新区张杨路证券营业部,121.553018,31.244394,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.248444197169256,121.56369348732005,13531220.068145452,3664529.196767911
3222,B00155LIZX,中国农业银行24小时自助银行(上海洋泾支行),121.55476100000001,31.243583,浦东新区,[],3.5,金融保险服务;自动提款机;中国农业银行ATM,31.24761732602104,121.56543729420059,13531414.098017907,3664423.601836871
3223,B0FFI0K29K,国元农业保险股份有限公司上海分公司,121.553102,31.244372,浦东新区,[],[],金融保险服务;保险公司;保险公司,31.248421708026093,121.5637774546069,13531229.41898268,3664526.332281862
3224,B0G26SKRUX,中国邮政24小时自助银行服务,121.551401,31.247133,浦东新区,[],[],金融保险服务;自动提款机;自动提款机,31.251226764162748,121.5620688785334,13531040.064528842,3664885.830494443
3225,B00155KNTL,中国邮政储蓄银行24小时自助银行(泾东营业所),121.551556,31.247186,浦东新区,[],[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,31.25128023153894,121.56222346924822,13531057.319049915,3664892.731504636
3226,B001532AB7,中国工商银行(博山路支行),121.55166399999999,31.247286,浦东新区,[],3.0,金融保险服务;银行;中国工商银行,31.251381431944235,121.56233097248648,13531069.341554917,3664905.7522891383
3227,B0015275D3,中国建设银行(洋泾支行),121.54968000000001,31.247674,浦东新区,[],3.5,金融保险服务;银行;中国建设银行,31.25177829557152,121.56034870833776,13530848.483685186,3664956.273063547
3228,B001532450,中国银行(洋泾支行),121.54953700000002,31.247456,浦东新区,[],[],金融保险服务;银行;中国银行,31.2515575807931,121.56020665737798,13530832.564998005,3664927.8876544377
3229,B0FFG4DS86,上海浦东发展银行(上海崮山社区支行),121.54973899999999,31.247263,浦东新区,[],4.5,金融保险服务;银行;上海浦东发展银行,31.251361548179915,121.56040898427436,13530855.05153514,3664902.757507484
3230,B0FFK6URUY,上海浦东发展银行货币兑换机(暂停营业),121.55058100000001,31.255622999999996,浦东新区,[],[],金融保险服务;银行;银行,31.25980792017506,121.5612287079058,13530948.78254639,3665991.3435941767
3231,B00155HK42,上海浦东发展银行24小时自助银行(德平支行),121.552035,31.257174,浦东新区,[],3.5,金融保险服务;自动提款机;上海浦东发展银行ATM,31.261365839640927,121.56267840206144,13531110.641086003,3666193.3155614687
3232,B0015417A3,中国银行24小时自助银行(洋泾支行),121.54931200000001,31.247605,浦东新区,[],3.0,金融保险服务;自动提款机;中国银行ATM,31.251709031724534,121.55998152185302,13530807.518112574,3664947.2886838517
3233,B00153236F,中国建设银行24小时自助银行(洋泾支行),121.54963300000001,31.247703,浦东新区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.251807774720263,121.56030168730706,13530843.25166912,3664960.049109144
3234,B00155I6CK,上海南龙投资有限公司,121.54584399999999,31.252237,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.256402390487168,121.55650627537253,13530421.4621185,3665550.4285722985
3235,B0FFFP2WJG,上海浦东发展银行24小时自助银行(崮山社区支行),121.549729,31.247266999999997,浦东新区,[],3.0,金融保险服务;自动提款机;上海浦东发展银行ATM,31.251365621888887,121.56039898658152,13530853.938340236,3664903.2783390223
3236,B00154B536,中国工商银行24小时自助银行(博山路支行),121.55160500000001,31.247232,浦东新区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.251326785735646,121.5622722414384,13531062.773704963,3664898.721063793
3237,B001525B00,中国工商银行(上川路支行),121.55385600000001,31.258545,浦东新区,[],3.0,金融保险服务;银行;中国工商银行,31.262740213873187,121.56449544447139,13531313.353878738,3666371.85060532
3238,B00151D363,上海浦东发展银行(德平支行),121.552058,31.257203999999998,浦东新区,[],3.5,金融保险服务;银行;上海浦东发展银行,31.261395960391653,121.56270133317193,13531113.201434292,3666197.2222086405
3239,B0GUA1D8O3,玉石岭金融,121.55559199999999,31.260279999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.264477916335903,121.56622806592283,13531506.604514755,3666597.790355631
3240,B0FFK0N0LG,个人信用报告自助查询网点,121.552044,31.257258,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.261450270427147,121.5626872904206,13531111.64296142,3666204.254176676
3241,B00155IF58,中国工商银行24小时自助银行(上川路支行),121.553753,31.2585,浦东新区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.26269520106438,121.56439262352619,13531301.887971187,3666365.9905517823
3242,B0FFIXMN2S,中国银行ATM(上海国际时尚中心),121.55477900000001,31.272089,杨浦区,[],[],金融保险服务;自动提款机;中国银行ATM,31.276246663324397,121.56542906264464,13531416.101768743,3668135.7234881776
3243,B001518A9B,广发证券,121.42452,31.254108000000002,普陀区,[],[],金融保险服务;证券公司;证券营业厅,31.258589766400956,121.43553553321068,13516915.7362175,3665794.06276799
3244,B0015409E6,上海银行(岚皋路支行),121.419366,31.252221000000002,普陀区,[],4.0,金融保险服务;银行;上海银行,31.25668967151644,121.43038689837391,13516341.995561952,3665548.345136611
3245,B00155FD8V,中国银行(中山北路支行),121.425454,31.250317,普陀区,[],3.0,金融保险服务;银行;中国银行,31.254761475068694,121.43647786219573,13517019.708621902,3665300.418810498
3246,B00155FCJT,中国工商银行(石泉路支行),121.42238200000001,31.253161,普陀区,[],3.0,金融保险服务;银行;中国工商银行,31.257636403849265,121.43340005779395,13516677.735146185,3665670.747582323
3247,B0015336A6,中国建设银行(华池路支行),121.42043100000001,31.256567999999998,普陀区,[],3.5,金融保险服务;银行;中国建设银行,31.26106935490472,121.43144391490804,13516460.550819647,3666114.4015544904
3248,B00155HEYG,上海银行24小时自助银行(岚皋路支行),121.41934099999999,31.252246000000003,普陀区,[],3.5,金融保险服务;自动提款机;上海银行ATM,31.256714927090513,121.43036184733388,13516339.212574681,3665551.600505027
3249,B0FFFCVY7R,交通银行(石泉路支行),121.42459,31.254145,普陀区,[],[],金融保险服务;银行;交通银行,31.258627005540156,121.43560544130631,13516923.528581856,3665798.8808098566
3250,B00155HEZB,中国工商银行24小时自助银行(石泉路支行)(装修中),121.42239199999999,31.253079,普陀区,[],[],金融保险服务;自动提款机;中国工商银行ATM,31.257553671324004,121.43341022538985,13516678.84834109,3665660.0698736464
3251,B0FFHTTFUU,上海晋岩诺投资公司,121.425327,31.250874,普陀区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.255324726527512,121.43634943618748,13517005.57104657,3665372.9471605895
3252,B00155CCAY,中国建设银行24小时自助银行(华池路支行),121.420348,31.256518,普陀区,[],3.5,金融保险服务;自动提款机;中国建设银行ATM,31.261019124011984,121.43136099901768,13516451.311301913,3666107.890520431
3253,B00155HEZQ,交通银行24小时自助银行(石泉路),121.42461000000002,31.25415,普陀区,[],[],金融保险服务;自动提款机;交通银行ATM,31.2586320295284,121.43562542532733,13516925.754971674,3665799.5318967416
3254,B00155GRNT,中国建设银行(上海定海桥支行),121.549155,31.279373,杨浦区,[],3.5,金融保险服务;银行;中国建设银行,31.283452840059837,121.55983717815072,13530790.040952519,3669084.4438311597
3255,B00155G85J,中国邮政储蓄银行(定海营业所),121.55149499999999,31.279853999999997,杨浦区,[],3.5,金融保险服务;银行;中国邮政储蓄银行,31.283922679541273,121.56217543880933,13531050.528560976,3669147.0952959307
3256,B00151ECF8,上海银行(定海支行),121.54803400000002,31.278452,杨浦区,[],3.0,金融保险服务;银行;上海银行,31.28254703267331,121.5587144791588,13530665.251803342,3668964.482146814
3257,B001547DDC,中国工商银行(定海路支行),121.55118799999998,31.279799,杨浦区,[],3.0,金融保险服务;银行;中国工商银行,31.283869019081276,121.56186868015085,13531016.353477301,3669139.931390849
3258,B00155CBXI,中国工商银行24小时自助银行(定海路支行),121.55115900000001,31.279784000000003,杨浦区,[],3.0,金融保险服务;自动提款机;中国工商银行ATM,31.283854291161965,121.56183966396424,13531013.125212071,3669137.9775992776
3259,B00155MP2Q,上海银行24小时自助银行(定海支行),121.54808700000001,31.278462,杨浦区,[],[],金融保险服务;自动提款机;上海银行ATM,31.28255679554204,121.55876742737097,13530671.151736353,3668965.784656099
3260,B0FFK6KQA0,中国邮政储蓄银行24小时自助银行(定海营业所),121.55151399999998,31.279859000000002,杨浦区,[],[],金融保险服务;自动提款机;中国邮政储蓄银行ATM,31.283927572957857,121.56219443046454,13531052.6436313,3669147.746560235
3261,B00155CC9X,中国建设银行24小时自助银行(上海定海桥支行)(装修中),121.54903200000001,31.279429999999998,杨浦区,[],[],金融保险服务;自动提款机;中国建设银行ATM,31.28350922814257,121.55971460365126,13530776.348655153,3669091.868208425
3262,B0FFF3J354,中国农业银行ATM(上理中路),121.551376,31.29547,杨浦区,[],3.5,金融保险服务;自动提款机;中国农业银行ATM,31.29926308079311,121.5621305288523,13531037.281541573,3671181.292364473
3263,B0FFM35XWQ,上海银行24小时自助银行服务,121.55256599999998,31.290484999999997,杨浦区,[],[],金融保险服务;自动提款机;上海银行ATM,31.294368952781536,121.56329394004008,13531169.751735613,3670531.891485359
3264,B0FFKJVVC1,上海市银华金融服务有限公司,121.54686000000001,31.306963,杨浦区,[],[],金融保险服务;金融保险服务机构;金融保险机构|公司企业;公司企业;公司企业,31.31057650438817,121.55767235867202,13530534.56272115,3672678.6277340804
3265,B00151A915,中国工商银行(北蔡支行),121.55602900000001,31.18801,浦东新区,[],3.0,金融保险服务;银行;中国工商银行,31.191541759527784,121.5668207695413,13531555.251132233,3657189.9680287023
3266,B00156NQUI,中国建设银行上海市分行科教中心,121.557621,31.194724,浦东新区,[],4.0,金融保险服务;银行相关;银行相关,31.19818822036999,121.56842894202835,13531732.471761577,3658063.667001506
3267,B0HA6HA89I,中国建行信用卡中心营运中心,121.557472,31.194758,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.198222211227264,121.56828018805076,13531715.885157447,3658068.0916104126
3268,B0FFG95QV7,上海通达经贸投资管理有限公司,121.565825,31.189816999999998,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.19331433887094,121.57661186788155,13532645.736864045,3657425.108498672
3269,B001558CVL,中国工商银行24小时自助银行(北蔡支行),121.55608000000001,31.187694,浦东新区,[],3.0,金融保险服务;自动提款机;中国工商银行ATM,31.19122964102526,121.56687062156348,13531560.928426264,3657148.848186319
3270,B00156NQUG,上海农商银行(芳华分理处),121.556929,31.198128999999998,浦东新区,[],3.0,金融保险服务;银行;上海农商银行,31.201576645003996,121.56774302538919,13531655.438673947,3658506.7864629882
3271,B0FFIU4BPZ,上海磐耀资产管理有限公司,121.558755,31.206951,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.2104033701059,121.56956680119772,13531858.708064135,3659654.9369802754
3272,B0FFG2VHRT,上海泓信投资管理有限公司,121.55886000000001,31.207243,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.210696778603644,121.56967134066386,13531870.39661067,3659692.9415260376
3273,B0FFGCBOCG,上海农商银行24小时自助银行(芳华分理处),121.556969,31.198133000000002,浦东新区,[],3.0,金融保险服务;自动提款机;农村商业银行ATM|金融保险服务;自动提款机;上海农商银行ATM,31.201580570443557,121.56778298067975,13531659.891453579,3658507.307023863
3274,B0HGSD37IX,德罗布尼(上海)投资管理有限公司,121.557506,31.207071999999997,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.21052685711754,121.56831913524532,13531719.670020135,3659670.6854250724
3275,B00156E0OY,平安银行(上海花木支行),121.55743600000001,31.213366999999998,浦东新区,[],3.5,金融保险服务;银行;平安银行,31.216873925427187,121.56823719582066,13531711.877655778,3660490.0228041364
3276,B0FFG6A0H5,招商银行(花木支行),121.556669,31.212932000000002,浦东新区,[],4.5,金融保险服务;银行;招商银行,31.21643537567946,121.5674722533574,13531626.49560634,3660433.4028195376
3277,B00156YKJ1,中国银行(芳甸路支行),121.55752700000001,31.213285,浦东新区,[],3.0,金融保险服务;银行;中国银行,31.216790884794946,121.56832830116605,13531722.00772944,3660479.349591716
3278,B0FFHEFJ80,光大证券(plus乐坊店),121.558779,31.20914,浦东新区,[],5.0,金融保险服务;证券公司;证券营业厅|生活服务;生活服务场所;生活服务场所,31.21260602661996,121.56958771787336,13531861.379731914,3659939.8437781883
3279,B0FFF2HHKI,国金证券股份有限公司(浦东营业部),121.557359,31.213827000000002,浦东新区,[],3.0,金融保险服务;证券公司;证券公司,31.217339209844102,121.56815905760897,13531703.306054987,3660549.8970941985
3280,B0FFGXEYRX,中信证券股份有限公司(上海联洋营业部),121.55804499999999,31.209264,浦东新区,[],5.0,金融保险服务;证券公司;证券营业厅,31.21273201971298,121.56885436643336,13531779.671225669,3659955.983054093
3281,B0FFF7D1IL,中国光大银行(大唐盛世社区支行),121.556527,31.209722999999997,浦东新区,[],[],金融保险服务;银行;中国光大银行,31.213196821813305,121.56733740294362,13531610.688238647,3660015.7245901655
3282,B0FFF6VPXA,中国银行ATM(浦东嘉里城),121.56003100000001,31.214710999999998,浦东新区,[],[],金融保险服务;自动提款机;中国银行ATM,31.218229694559003,121.57082548133799,13532000.751734389,3660664.9606780694
3283,B0FFFQ7TWS,汇丰银行(上海浦东嘉里城支行),121.558502,31.21473,浦东新区,[],[],金融保险服务;银行;汇丰银行,31.21825114058565,121.56929815932364,13531830.544232965,3660667.433775957
3284,B0FFHGXOFX,兴全基金管理有限公司,121.559228,31.214738,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.218258174776217,121.57002330255305,13531911.36218328,3660668.475080481
3285,B0FFI1ZNDR,华联期货,121.558745,31.214467,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.217984614898974,121.56954163683623,13531857.594869226,3660633.2009388367
3286,B0FFGC040S,朱雀基金管理有限公司,121.55882199999999,31.214633000000003,浦东新区,[],[],金融保险服务;金融保险服务机构;金融保险机构,31.21815249486715,121.56961807100807,13531866.166470017,3660654.8079656344
